Index,Member_ID,Sales_Type,Contract_Type,Channel,Datetime,Term,Payment_Type,Product_Type,Amount_Month,Customer_Type,Age,Address1,Address2,State,Overdue_count,Overdue_Type,Gender,Credit_Rank,Bank
42063,66788667,멤버십,멤버십2유형,전문매장H,2019-06-12,36,무통장,DES-1,54603, 개인,,충청도,대전광역시,계약확정,0,없음,여자,,
42064,66792209,렌탈,일반계약,대형마트A,2019-06-12,60,CMS,DES-1,96900, 개인,49,충청도,대전광역시,계약확정,0,없음,여자,1,농협회원조합
42065,66790968,렌탈,프로모션계약,영업방판,2019-06-27,60,CMS,DES-1,105900, 개인,44,충청도,대전광역시,계약확정,0,없음,여자,4,농협회원조합
42066,66789996,렌탈,일반계약,영업방판,2019-08-08,60,카드이체,DES-1,96900, 개인,43,충청도,대전광역시,계약확정,0,없음,여자,3,롯데카드
42067,66171928,렌탈,교체계약,대형마트A,2019-09-05,60,CMS,DES-1,96900, 개인,,충청도,대전광역시,계약확정,0,없음,남자,4,신한은행
42068,66790764,멤버십,멤버십4유형,대형마트N,2019-02-15,36,카드이체,DES-2,75900, 개인,51,서울특별시,서울특별시,계약확정,0,없음,남자,1,국민카드
42069,66737264,렌탈,프로모션계약,대형마트A,2019-03-19,60,카드이체,DES-3A,90900, 개인,41,서울특별시,서울특별시,계약확정,0,없음,여자,7,신한카드
42070,66790034,렌탈,프로모션계약,대형마트A,2019-03-20,39,CMS,ERA,108900, 개인,56,서울특별시,서울특별시,계약확정,0,없음,남자,4,신한은행
42071,25763547,렌탈,일반계약,대형마트A,2019-04-03,60,카드이체,DES-1,105900, 사업자,,서울특별시,서울특별시,계약확정,0,없음,여자,,BC카드
42072,66792314,렌탈,프로모션계약,영업방판,2019-04-03,60,카드이체,DES-1,105900, 개인,39,서울특별시,서울특별시,계약확정,0,없음,여자,1,롯데카드
42073,66804333,렌탈,프로모션계약,대형마트A,2019-04-18,60,CMS,DES-1,105900, 개인,,경기도,경기도,계약확정,0,없음,남자,3,SC제일은행
42074,66791752,렌탈,일반계약,홈쇼핑/방송,2019-04-18,60,카드이체,DES-1,96900, 개인,64,경기도,경기도,계약확정,0,없음,남자,2,신한카드
42075,66792174,렌탈,프로모션계약,대형마트A,2019-04-30,60,CMS,DES-1,105900, 개인,60,경기도,경기도,계약확정,0,없음,여자,1,하나은행
42076,25869517,렌탈,프로모션계약,영업방판,2019-06-01,60,가상계좌,DES-1,96900, 사업자,,경기도,경기도,계약확정,0,없음,여자,,
42077,66791390,렌탈,프로모션계약,영업방판,2019-06-01,39,CMS,ERA,120900, 개인,34,경기도,경기도,계약확정,11,있음,여자,7,하나은행
42078,66764860,렌탈,일반계약,대형마트A,2019-07-03,60,카드이체,DES-2,110700, 개인,79,경기도,경기도,계약확정,0,없음,남자,,국민카드
42079,66791483,렌탈,일반계약,홈쇼핑/방송,2019-09-19,60,CMS,DES-1,96900, 개인,60,경기도,경기도,계약확정,0,없음,여자,2,국민은행
42080,66791042,렌탈,일반계약,대형마트A,2019-09-22,60,CMS,DES-1,96900, 개인,38,경기도,경기도,계약확정,0,없음,남자,2,새마을금고
42081,66786546,렌탈,일반계약,홈쇼핑/방송,2019-10-19,60,CMS,DES-1,96900, 개인,54,경기도,경기도,계약확정,0,없음,남자,4,국민은행
42082,66791922,렌탈,일반계약,영업방판,2020-02-27,60,CMS,DES-1,96900, 개인,49,경기도,경기도,계약확정,0,없음,여자,4,국민은행
42083,66792226,렌탈,일반계약,대형마트A,2020-05-13,60,카드이체,DES-1,96900, 개인,29,경기도,경기도,계약확정,0,없음,여자,,현대카드
42084,66791790,렌탈,일반계약,홈쇼핑/방송,2019-03-18,60,CMS,DES-1,96900, 개인,47,경기도,경기도,계약확정,0,없음,남자,6,국민은행
42085,25733006,렌탈,일반계약,영업방판,2019-10-25,60,CMS,DES-2,87900, 사업자,68,경기도,경기도,계약확정,0,없음,여자,,농협회원조합
42086,66275804,렌탈,교체계약,대형마트A,2020-08-01,60,CMS,DES-1,96900, 개인,40,전라도,전라도,계약확정,0,없음,여자,2,농협중앙회
42087,66783120,렌탈,교체계약,대형마트A,2019-11-20,60,카드이체,DES-1,96900, 개인,40,전라도,전라도,계약확정,0,없음,남자,3,롯데카드
42088,66791393,렌탈,일반계약,영업방판,2019-08-18,60,CMS,DES-1,96900, 개인,56,전라도,전라도,계약확정,0,없음,남자,3,국민은행
42089,66792053,렌탈,프로모션계약,영업방판,2019-09-15,60,카드이체,DES-1,105900, 개인,41,전라도,전라도,계약확정,0,없음,여자,1,롯데카드
42090,25732929,렌탈,일반계약,영업방판,2019-03-29,60,CMS,DES-1,96900, 사업자,,전라도,전라도,계약확정,0,없음,여자,,농협중앙회
42091,25732929,렌탈,일반계약,영업방판,2019-10-25,60,CMS,DES-1,96900, 사업자,,전라도,전라도,계약확정,0,없음,여자,,농협중앙회
42092,25732929,렌탈,일반계약,영업방판,2020-03-20,60,CMS,DES-1,96900, 사업자,,전라도,전라도,계약확정,0,없음,여자,,농협중앙회
42093,66787499,렌탈,패키지계약,홈쇼핑/방송,2020-07-27,60,카드이체,DES-1,81900, 개인,62,전라도,전라도,계약확정,0,없음,여자,2,롯데카드
42094,66307643,렌탈,일반계약,영업방판,2019-02-25,60,CMS,DES-1,96900, 개인,71,강원도,강원도,계약확정,0,없음,남자,2,농협회원조합
42095,66789473,렌탈,프로모션계약,영업방판,2019-04-22,60,CMS,DES-1,108900, 개인,44,강원도,강원도,계약확정,0,없음,남자,9,새마을금고
42096,66787522,렌탈,일반계약,홈쇼핑/방송,2019-06-17,60,CMS,DES-1,96900, 개인,44,강원도,강원도,계약확정,0,없음,여자,1,농협중앙회
42097,66792218,렌탈,일반계약,영업방판,2019-06-18,60,CMS,DES-1,96900, 개인,38,강원도,강원도,계약확정,0,없음,여자,2,국민은행
42098,25732987,렌탈,일반계약,대형마트E,2019-02-15,60,카드이체,DES-1,96900, 사업자,,전라도,전라도,계약확정,0,없음,여자,,국민카드
42099,66792148,렌탈,프로모션계약,대형마트E,2019-04-21,60,CMS,DES-1,96900, 개인,50,전라도,전라도,계약확정,0,없음,남자,1,전북은행
42100,66791515,렌탈,프로모션계약,대형마트A,2019-06-17,60,CMS,DES-3A,108900, 개인,38,전라도,전라도,계약확정,0,없음,여자,7,농협중앙회
42101,66798028,렌탈,일반계약,영업방판,2019-08-29,60,카드이체,DES-1,105900, 개인,,전라도,전라도,계약확정,0,없음,여자,3,현대카드
42102,66792236,멤버십,멤버십2유형,전문매장H,2020-06-26,36,무통장,DES-1,56979, 개인,,전라도,전라도,계약확정,0,없음,여자,,
42103,66791275,멤버십,멤버십2유형,전문매장H,2019-02-15,36,무통장,DES-1,56979, 개인,,전라도,전라도,계약확정,0,없음,여자,,
42104,66704996,렌탈,프로모션계약,영업방판,2019-02-15,60,CMS,DES-1,102900, 개인,48,전라도,전라도,계약확정,0,없음,남자,4,우체국
42105,66792063,렌탈,일반계약,영업방판,2019-11-07,60,CMS,DES-1,96900, 개인,58,전라도,전라도,계약확정,0,없음,여자,1,수협중앙회
42106,66791177,렌탈,일반계약,대형마트A,2020-02-07,60,CMS,DES-1,124200, 개인,42,강원도,강원도,계약확정,11,있음,남자,7,농협회원조합
42107,66791468,렌탈,프로모션계약,영업방판,2019-02-18,60,CMS,DES-1,105900, 개인,39,제주도,제주도,계약확정,0,없음,여자,4,농협회원조합
42108,66791231,렌탈,일반계약,홈쇼핑/방송,2019-10-23,60,카드이체,DES-1,96900, 개인,35,제주도,제주도,계약확정,0,없음,남자,7,현대카드
42109,66791230,렌탈,일반계약,홈쇼핑/방송,2020-06-30,60,카드이체,DES-1,96900, 개인,58,서울특별시,서울특별시,계약확정,0,없음,여자,1,롯데카드
42110,66789536,렌탈,패키지계약,홈쇼핑/방송,2019-06-11,60,CMS,DES-1,81900, 개인,38,충청도,대전광역시,계약확정,0,없음,남자,5,하나은행
42111,66789536,렌탈,패키지계약,홈쇼핑/방송,2019-09-06,60,CMS,DES-2,81900, 개인,38,충청도,대전광역시,계약확정,0,없음,남자,5,하나은행
42112,66758276,렌탈,프로모션계약,대형마트A,2019-10-24,60,카드이체,DES-3A,96900, 개인,45,충청도,대전광역시,계약확정,0,없음,여자,6,롯데카드
42113,66792122,렌탈,일반계약,영업방판,2019-03-21,36,CMS,DES-2,102900, 개인,80,충청도,대전광역시,계약확정,0,없음,여자,2,농협회원조합
42114,66218112,렌탈,교체계약,영업방판,2019-02-16,60,CMS,DES-1,96900, 개인,64,경상도,울산광역시,계약확정,0,없음,여자,1,경남은행
42115,25733084,렌탈,일반계약,영업방판,2019-03-31,60,카드이체,DES-1,96900, 사업자,38,경상도,울산광역시,계약확정,0,없음,여자,,국민카드
42116,66791894,렌탈,일반계약,홈쇼핑/방송,2019-03-31,60,CMS,DES-1,96900, 개인,55,경상도,울산광역시,계약확정,0,없음,여자,5,경남은행
42117,66294836,렌탈,교체계약,대형마트A,2019-03-31,60,CMS,DES-1,96900, 개인,39,경상도,울산광역시,계약확정,0,없음,남자,2,국민은행
42118,66791566,렌탈,일반계약,홈쇼핑/방송,2019-02-28,60,CMS,DES-1,96900, 개인,39,서울특별시,서울특별시,계약확정,0,없음,남자,5,우리은행
42119,66292706,렌탈,프로모션계약,대형마트A,2019-02-15,60,카드이체,DES-3A,96900, 개인,39,서울특별시,서울특별시,계약확정,0,없음,여자,6,롯데카드
42120,66292706,렌탈,교체계약,대형마트A,2019-02-18,60,카드이체,DES-1,96900, 개인,39,서울특별시,서울특별시,계약확정,0,없음,여자,6,롯데카드
42121,66792268,렌탈,프로모션계약,영업방판,2019-10-25,60,카드이체,DES-1,105900, 개인,44,서울특별시,서울특별시,계약확정,0,없음,여자,1,롯데카드
42122,66167819,렌탈,일반계약,영업방판,2019-12-15,60,CMS,DES-1,96900, 개인,53,서울특별시,서울특별시,계약확정,0,없음,여자,6,우리은행
42123,66792224,렌탈,일반계약,대형마트A,2020-06-30,36,카드이체,DES-2,102900, 개인,38,경상도,경상도,계약확정,0,없음,여자,,롯데카드
42124,66224101,렌탈,일반계약,영업방판,2019-05-18,60,CMS,DES-1,96900, 개인,40,경상도,경상도,계약확정,0,없음,여자,2,농협회원조합
42125,66792191,렌탈,일반계약,대형마트A,2019-07-31,60,CMS,DES-1,96900, 개인,44,경상도,경상도,계약확정,0,없음,남자,4,국민은행
42126,66440650,렌탈,교체계약,대형마트A,2019-09-07,60,CMS,DES-1,102900, 개인,64,경상도,경상도,계약확정,0,없음,여자,5,경남은행
42127,66777393,렌탈,패키지계약,홈쇼핑/방송,2019-09-09,60,카드이체,DES-1,81900, 개인,45,경상도,경상도,계약확정,0,없음,여자,3,롯데카드
42128,66777393,렌탈,패키지계약,홈쇼핑/방송,2019-12-10,60,카드이체,DES-2,81900, 개인,45,경상도,경상도,계약확정,0,없음,여자,3,롯데카드
42129,66791810,멤버십,멤버십2유형,전문매장H,2019-12-19,36,무통장,DES-1,54603, 개인,,경상도,경상도,계약확정,0,없음,여자,,
42130,66791418,멤버십,멤버십2유형,전문매장H,2020-04-03,36,무통장,DES-1,58743, 개인,,경상도,경상도,계약확정,0,없음,여자,,
42131,66792008,멤버십,멤버십2유형,전문매장H,2019-05-25,36,무통장,DES-1,60225, 개인,,경상도,경상도,계약확정,0,없음,여자,,
42132,66326417,렌탈,교체계약,대형마트A,2019-05-25,60,카드이체,DES-1,102900, 개인,37,경상도,경상도,계약확정,0,없음,남자,2,신한카드
42133,66791546,렌탈,일반계약,대형마트A,2019-07-31,60,카드이체,DES-R4,125700, 개인,56,경상도,경상도,계약확정,0,없음,여자,1,롯데카드
42134,66792002,멤버십,멤버십2유형,전문매장H,2019-12-12,36,무통장,DES-1,58743, 개인,,경상도,경상도,계약확정,0,없음,여자,,
42135,66461633,렌탈,프로모션계약,대형마트A,2020-01-03,60,CMS,DES-3A,96900, 개인,32,경상도,경상도,계약확정,0,없음,여자,3,국민은행
42136,66791574,렌탈,프로모션계약,대형마트A,2019-08-15,60,카드이체,DES-1,105900, 개인,39,경상도,경상도,계약확정,0,없음,여자,,롯데카드
42137,66791688,멤버십,멤버십2유형,전문매장H,2019-09-02,36,무통장,DES-1,54603, 개인,,경상도,경상도,계약확정,0,없음,여자,,
42138,66791976,멤버십,멤버십2유형,전문매장H,2019-09-02,36,무통장,DES-1,60225, 개인,,경상도,경상도,계약확정,0,없음,여자,,
42139,66792273,렌탈,일반계약,대형마트A,2019-02-15,60,CMS,DES-1,96900, 개인,,경상도,경상도,해약확정,0,없음,남자,1,수협중앙회
42140,66791229,렌탈,패키지계약,홈쇼핑/방송,2019-05-24,60,카드이체,DES-1,81900, 개인,51,경상도,경상도,계약확정,0,없음,여자,6,롯데카드
42141,66791229,렌탈,패키지계약,홈쇼핑/방송,2019-07-21,60,카드이체,DES-2,81900, 개인,51,경상도,경상도,계약확정,0,없음,여자,6,롯데카드
42142,66789875,렌탈,일반계약,대형마트A,2019-06-27,60,카드이체,DES-1,96900, 개인,26,경상도,경상도,계약확정,0,없음,여자,4,롯데카드
42143,66792222,렌탈,프로모션계약,영업방판,2019-06-27,60,CMS,DES-1,105900, 개인,53,경상도,경상도,계약확정,0,없음,여자,1,농협중앙회
42144,66791785,렌탈,일반계약,영업방판,2019-06-27,60,CMS,DES-1,96900, 개인,52,경상도,경상도,계약확정,0,없음,여자,8,농협중앙회
42145,66791463,렌탈,일반계약,영업방판,2019-09-05,60,카드이체,DES-1,96900, 개인,52,충청도,충청도,계약확정,0,없음,남자,2,롯데카드
42146,66791726,렌탈,일반계약,홈쇼핑/방송,2019-09-05,60,카드이체,DES-1,96900, 개인,48,충청도,충청도,계약확정,0,없음,여자,1,롯데카드
42147,66791083,멤버십,멤버십2유형,전문매장H,2019-10-28,36,무통장,DES-1,54603, 개인,,충청도,충청도,계약확정,1,있음,여자,,
42148,66661254,렌탈,프로모션계약,대형마트A,2020-01-01,60,CMS,DES-2,90900, 개인,49,충청도,충청도,계약확정,0,없음,여자,4,농협회원조합
42149,66788998,렌탈,프로모션계약,대형마트A,2019-03-01,39,CMS,MMC,185700, 개인,44,충청도,충청도,계약확정,0,없음,여자,2,기업은행
42150,66789629,렌탈,일반계약,영업방판,2019-06-28,60,CMS,DES-1,96900, 개인,61,경상도,경상도,계약확정,0,없음,여자,9,농협회원조합
42151,25733996,렌탈,일반계약,영업방판,2019-09-15,60,CMS,DES-1,145200, 사업자,,경상도,경상도,계약확정,0,없음,여자,,대구은행
42152,66789876,렌탈,일반계약,대형마트A,2019-02-16,36,CMS,DES-2,102900, 개인,74,경상도,경상도,계약확정,0,없음,여자,5,우체국
42153,25741642,렌탈,프로모션계약,대형마트E,2019-09-23,60,CMS,DES-2,87900, 사업자,,충청도,충청도,계약확정,0,없음,여자,,하나은행
42154,25741642,렌탈,프로모션계약,대형마트E,2019-09-26,60,CMS,DES-2,87900, 사업자,,충청도,충청도,계약확정,0,없음,여자,,하나은행
42155,25733079,렌탈,프로모션계약,전문매장Z,2019-09-26,60,CMS,DES-1,105900, 사업자,,충청도,충청도,계약확정,0,없음,여자,,우리은행
42156,66790772,렌탈,일반계약,대형마트A,2020-02-10,60,CMS,DES-1,96900, 개인,50,충청도,충청도,계약확정,0,없음,남자,4,새마을금고
42157,66790871,멤버십,멤버십2유형,전문매장H,2020-06-19,36,무통장,DES-1,56979, 개인,,충청도,충청도,계약확정,0,없음,여자,,
42158,66330407,렌탈,교체계약,대형마트A,2019-03-28,60,CMS,DES-1,96900, 개인,42,충청도,충청도,계약확정,0,없음,여자,1,농협중앙회
42159,66606751,렌탈,일반계약,영업방판,2019-04-28,60,CMS,DES-1,96900, 개인,39,충청도,충청도,계약확정,0,없음,남자,4,농협회원조합
42160,66790835,멤버십,멤버십2유형,전문매장H,2019-05-01,36,무통장,DES-1,54603, 개인,,충청도,충청도,계약확정,0,없음,여자,,
42161,66791423,멤버십,멤버십2유형,전문매장H,2019-06-24,36,무통장,DES-1,72138, 개인,,충청도,충청도,계약확정,0,없음,여자,,
42162,66791520,렌탈,일반계약,영업방판,2019-03-31,60,CMS,DES-1,96900, 개인,44,충청도,충청도,계약확정,0,없음,여자,1,신한은행
42163,66790879,멤버십,멤버십2유형,전문매장H,2019-04-03,36,무통장,DES-1,56979, 개인,,충청도,충청도,계약확정,0,없음,여자,,
42164,66447022,렌탈,프로모션계약,전단홍보,2019-07-30,60,CMS,DES-1,105900, 개인,38,충청도,충청도,계약확정,0,없음,여자,7,신한은행
42165,66323400,렌탈,프로모션계약,대형마트A,2019-10-23,60,CMS,DES-3A,90900, 개인,55,충청도,충청도,계약확정,0,없음,여자,8,하나은행
42166,66790838,멤버십,멤버십2유형,전문매장H,2019-02-17,36,무통장,DES-1,58743, 개인,,충청도,충청도,계약확정,0,없음,여자,,
42167,66290572,렌탈,교체계약,대형마트A,2019-02-15,60,CMS,DES-1,96900, 개인,40,충청도,충청도,계약확정,0,없음,여자,4,농협회원조합
42168,66790845,멤버십,멤버십2유형,전문매장H,2019-10-30,36,무통장,DES-1,58743, 개인,,충청도,충청도,계약확정,0,없음,여자,,
42169,66791774,렌탈,패키지계약,영업방판,2019-07-02,60,CMS,DES-1,101400, 개인,36,충청도,충청도,계약확정,0,없음,남자,7,씨티은행
42170,66791774,렌탈,패키지계약,영업방판,2019-08-05,60,CMS,DES-3A,101400, 개인,36,충청도,충청도,계약확정,0,없음,남자,7,씨티은행
42171,66792200,렌탈,일반계약,영업방판,2019-08-06,60,CMS,DES-1,96900, 개인,54,충청도,충청도,계약확정,0,없음,여자,1,농협중앙회
42172,25732900,렌탈,일반계약,전단홍보,2020-07-02,60,CMS,DES-1,96900, 사업자,51,충청도,충청도,계약확정,0,없음,여자,,농협회원조합
42173,66788614,렌탈,일반계약,영업방판,2020-08-03,60,카드이체,DES-1,96900, 개인,40,충청도,충청도,계약확정,0,없음,남자,2,삼성카드
42174,66791694,렌탈,패키지계약,홈쇼핑/방송,2020-08-03,60,카드이체,DES-1,81900, 개인,46,경기도,경기도,계약확정,0,없음,여자,1,롯데카드
42175,66791694,렌탈,패키지계약,홈쇼핑/방송,2019-02-22,60,카드이체,DES-2,81900, 개인,46,경기도,경기도,계약확정,0,없음,여자,1,롯데카드
42176,66577275,렌탈,프로모션계약,대형마트A,2019-09-09,60,CMS,DES-2,90900, 개인,69,경기도,경기도,계약확정,0,없음,남자,7,농협중앙회
42177,66791935,렌탈,프로모션계약,전문매장Z,2019-02-23,60,카드이체,DES-1,105900, 개인,48,경기도,경기도,계약확정,0,없음,여자,1,롯데카드
42178,25732949,렌탈,프로모션계약,영업방판,2019-03-23,60,CMS,DES-1,124200, 사업자,51,경기도,경기도,계약확정,0,없음,여자,,기업은행
42179,25732949,렌탈,일반계약,영업방판,2019-05-21,60,CMS,DES-1,87900, 사업자,51,경기도,경기도,계약확정,0,없음,여자,,기업은행
42180,25732926,렌탈,프로모션계약,영업방판,2019-05-28,60,CMS,DES-1,124200, 사업자,46,경기도,경기도,해약확정,0,없음,여자,,기업은행
42181,66620035,렌탈,프로모션계약,대형마트A,2019-06-26,60,CMS,DES-3A,90900, 개인,39,경기도,경기도,계약확정,0,없음,여자,4,국민은행
42182,66790784,렌탈,프로모션계약,대형마트E,2019-07-01,60,CMS,DES-1,96900, 개인,65,경기도,경기도,계약확정,0,없음,여자,5,농협회원조합
42183,66791870,렌탈,일반계약,전단홍보,2019-08-08,60,CMS,DES-1,96900, 개인,56,경기도,경기도,계약확정,0,없음,남자,8,국민은행
42184,66791114,렌탈,일반계약,영업방판,2019-08-23,60,CMS,DES-1,96900, 개인,40,경기도,경기도,계약확정,0,없음,여자,4,국민은행
42185,66532648,렌탈,프로모션계약,대형마트A,2019-11-08,60,CMS,DES-2,90900, 개인,41,경기도,경기도,계약확정,0,없음,남자,8,농협회원조합
42186,66792090,렌탈,프로모션계약,홈쇼핑/방송,2019-12-11,60,CMS,DES-1,96900, 개인,67,경기도,경기도,계약확정,0,없음,남자,6,우체국
42187,66791292,멤버십,멤버십2유형,전문매장H,2019-12-28,36,무통장,DES-1,54603, 개인,,경기도,경기도,계약확정,0,없음,여자,,
42188,66790782,렌탈,프로모션계약,대형마트H,2019-12-28,60,CMS,DES-1,96900, 개인,31,경기도,경기도,계약확정,0,없음,남자,8,신한은행
42189,66791841,렌탈,일반계약,홈쇼핑/방송,2020-02-14,60,카드이체,DES-1,96900, 개인,36,경기도,경기도,계약확정,0,없음,남자,5,현대카드
42190,66792372,멤버십,멤버십2유형,전문매장H,2020-03-06,36,무통장,DES-1,56979, 개인,,경기도,경기도,계약확정,0,없음,여자,,
42191,66132988,렌탈,교체계약,대형마트A,2020-03-13,60,CMS,DES-1,102900, 개인,45,경기도,경기도,계약확정,0,없음,남자,5,씨티은행
42192,66791565,렌탈,프로모션계약,대형마트A,2020-04-10,60,CMS,DES-1,105900, 개인,42,경기도,경기도,계약확정,2,있음,남자,6,국민은행
42193,66763344,렌탈,프로모션계약,대형마트A,2020-07-24,60,CMS,DES-3A,96900, 개인,44,경기도,경기도,계약확정,0,없음,여자,6,농협회원조합
42194,66791811,멤버십,멤버십2유형,전문매장H,2019-03-15,36,무통장,DES-1,54603, 개인,,경상도,경상도,계약확정,0,없음,여자,,
42195,66791932,렌탈,프로모션계약,전문매장Z,2019-03-31,60,CMS,DES-1,96900, 개인,61,경상도,경상도,계약확정,0,없음,여자,2,국민은행
42196,66135499,렌탈,교체계약,대형마트A,2019-04-11,60,CMS,DES-1,96900, 개인,44,전라도,경상도,계약확정,0,없음,남자,2,하나은행
42197,66790503,렌탈,프로모션계약,전문매장Z,2020-04-24,60,카드이체,DES-1,96900, 개인,71,경상도,경상도,계약확정,0,없음,여자,7,롯데카드
42198,66834415,렌탈,일반계약,영업방판,2019-02-16,60,CMS,DES-1,96900, 개인,63,경상도,경상도,계약확정,0,없음,여자,4,국민은행
42199,25733341,렌탈,일반계약,대형마트A,2019-02-21,60,CMS,DES-1,118200, 사업자,42,경상도,경상도,계약확정,0,없음,여자,,농협중앙회
42200,66129306,렌탈,교체계약,대형마트A,2019-03-02,60,CMS,DES-1,96900, 개인,56,경상도,경상도,계약확정,0,없음,여자,3,농협회원조합
42201,66272883,렌탈,일반계약,대형마트A,2019-03-23,60,카드이체,DES-1,96900, 개인,,경상도,경상도,계약확정,0,없음,여자,1,롯데카드
42202,25733076,렌탈,일반계약,대형마트A,2019-05-19,60,CMS,DES-1,124200, 사업자,44,경상도,경상도,계약확정,0,없음,여자,,하나은행
42203,66792289,렌탈,프로모션계약,대형마트A,2019-05-21,60,CMS,DES-1,105900, 개인,48,경상도,경상도,계약확정,0,없음,여자,2,농협회원조합
42204,66791455,렌탈,일반계약,홈쇼핑/방송,2019-02-15,60,CMS,DES-1,96900, 개인,43,경기도,경기도,계약확정,0,없음,남자,2,기업은행
42205,66791313,렌탈,프로모션계약,영업방판,2019-08-06,60,CMS,DES-1,105900, 개인,40,경상도,경상도,계약확정,0,없음,여자,1,농협회원조합
42206,25721585,렌탈,프로모션계약,대형마트A,2019-11-01,60,CMS,DES-1,105900, 사업자,,전라도,전라도,계약확정,0,없음,여자,,농협회원조합
42207,25721585,렌탈,프로모션계약,대형마트A,2019-03-15,60,CMS,DES-1,105900, 사업자,,전라도,전라도,계약확정,1,있음,여자,,농협회원조합
42208,66792293,렌탈,프로모션계약,영업방판,2019-03-15,39,CMS,ERA,120900, 개인,43,경상도,부산광역시,계약확정,0,없음,여자,6,국민은행
42209,66439223,렌탈,교체계약,자체홈페이지,2019-02-18,60,CMS,DES-1,96900, 개인,77,강원도,강원도,계약확정,0,없음,여자,2,농협회원조합
42210,66437375,렌탈,교체계약,영업방판,2019-05-19,60,CMS,DES-1,96900, 개인,43,강원도,강원도,계약확정,0,없음,남자,7,신한은행
42211,66792258,렌탈,일반계약,홈쇼핑/방송,2019-05-26,60,CMS,DES-1,96900, 개인,49,경기도,경기도,계약확정,0,없음,여자,2,국민카드
42212,66237770,렌탈,프로모션계약,대형마트A,2019-05-30,60,CMS,DES-2,90900, 개인,45,경기도,경기도,계약확정,0,없음,여자,4,신한은행
42213,25854496,렌탈,교체계약,대형마트A,2019-06-10,60,CMS,DES-1,96900, 사업자,,경기도,경기도,계약확정,0,없음,여자,,신한은행
42214,25854496,렌탈,교체계약,대형마트A,2019-06-16,60,CMS,DES-1,96900, 사업자,,경기도,경기도,계약확정,0,없음,여자,,신한은행
42215,66792019,렌탈,일반계약,홈쇼핑/방송,2019-06-26,60,CMS,DES-1,96900, 개인,34,경기도,경기도,계약확정,0,없음,여자,4,농협중앙회
42216,66286762,렌탈,일반계약,자체홈페이지,2019-07-13,60,CMS,DES-1,96900, 개인,42,경기도,경기도,계약확정,0,없음,여자,6,외환은행
42217,66792106,렌탈,패키지계약,영업방판,2019-07-20,60,카드이체,DES-1,104400, 개인,44,경기도,경기도,계약확정,0,없음,여자,1,롯데카드
42218,66792106,렌탈,패키지계약,영업방판,2019-09-03,60,카드이체,DES-2,89400, 개인,44,경기도,경기도,계약확정,0,없음,여자,1,롯데카드
42219,66440664,렌탈,교체계약,대형마트A,2019-09-08,60,CMS,DES-1,96900, 개인,46,경기도,경기도,계약확정,0,없음,여자,2,농협회원조합
42220,66792022,렌탈,일반계약,홈쇼핑/방송,2020-01-27,60,카드이체,DES-1,96900, 개인,70,경기도,경기도,계약확정,0,없음,남자,6,신한카드
42221,66791972,멤버십,멤버십2유형,전문매장H,2019-08-24,36,무통장,DES-1,54603, 개인,,경기도,경기도,계약확정,0,없음,여자,,
42222,66785763,렌탈,일반계약,영업방판,2019-09-01,60,CMS,DES-1,105900, 개인,51,경기도,경기도,계약확정,0,없음,남자,3,우리은행
42223,25732988,렌탈,일반계약,영업방판,2020-05-19,60,카드이체,DES-1,96900, 사업자,40,경기도,경기도,계약확정,0,없음,여자,,롯데카드
42224,66792130,렌탈,일반계약,홈쇼핑/방송,2020-05-21,60,카드이체,DES-1,96900, 개인,48,경기도,경기도,계약확정,0,없음,남자,5,삼성카드
42225,66792130,렌탈,일반계약,홈쇼핑/방송,2019-02-15,60,카드이체,DES-1,96900, 개인,48,경기도,경기도,계약확정,0,없음,남자,5,삼성카드
42226,66791098,렌탈,일반계약,홈쇼핑/방송,2019-04-23,60,CMS,DES-1,96900, 개인,51,전라도,전라도,계약확정,0,없음,여자,1,국민은행
42227,66789879,렌탈,프로모션계약,대형마트E,2019-03-07,60,카드이체,DES-1,96900, 개인,38,전라도,전라도,계약확정,0,없음,남자,6,롯데카드
42228,66791518,렌탈,프로모션계약,영업방판,2019-03-30,39,카드이체,ERA,120900, 개인,42,경기도,경기도,계약확정,0,없음,남자,8,국민은행
42229,66436327,렌탈,일반계약,영업방판,2019-04-03,60,CMS,DES-3A,102900, 개인,39,서울특별시,서울특별시,계약확정,0,없음,여자,7,우리은행
42230,66792804,멤버십,멤버십2유형,전문매장H,2019-07-03,36,무통장,DES-1,56979, 개인,,서울특별시,서울특별시,계약확정,0,없음,여자,,
42231,66439689,멤버십,멤버십3유형,대형마트A,2019-11-28,12,CMS,DES-1,66900, 개인,49,서울특별시,서울특별시,계약확정,0,없음,남자,4,BC카드
42232,66192945,멤버십,멤버십3유형,대형마트A,2019-12-16,12,CMS,DES-1,66900, 개인,44,서울특별시,서울특별시,계약확정,0,없음,여자,5,산업은행
42233,66792542,멤버십,멤버십2유형,전문매장H,2020-03-11,36,무통장,DES-1,54603, 개인,,서울특별시,서울특별시,계약확정,0,없음,여자,,
42234,66247195,렌탈,교체계약,대형마트A,2020-04-24,60,카드이체,DES-1,96900, 개인,65,서울특별시,서울특별시,계약확정,0,없음,여자,1,롯데카드
42235,66792264,렌탈,일반계약,홈쇼핑/방송,2019-02-15,60,카드이체,DES-1,96900, 개인,57,서울특별시,서울특별시,계약확정,0,없음,여자,1,롯데카드
