결제수단,배송번호,배송시작일,배송완료일,상품구매금액,상품번호,수량,주문경로,주문일
무통장입금,D-20190130-0001019-01,2019-02-08 오전 9:53,2019-02-12 오전 5:32,78870,603,1,PC쇼핑몰,20190130
페이나우(실시간 계좌이체),D-20190131-0000024-00,2019-02-08 오전 9:53,2019-02-12 오전 5:32,56760,446,1,모바일웹,20190131
카드,D-20190131-0000031-00,2019-02-08 오전 9:53,2019-02-12 오전 5:32,140750,96,1,PC쇼핑몰,20190131
카드,D-20190131-0000041-00,2019-02-08 오전 9:53,2019-02-12 오전 5:32,83730,1317,1,모바일웹,20190131
카드,D-20190131-0000051-01,2019-02-08 오전 9:54,2019-02-09 오후 3:24,132500,92,1,네이버 페이,20190131
무통장입금,D-20190131-0000077-00,2019-02-08 오전 9:53,2019-02-12 오전 5:32,56760,446,1,PC쇼핑몰,20190131
카드,D-20190131-0000081-00,2019-02-08 오전 9:53,2019-02-12 오전 5:32,78870,602,1,모바일웹,20190131
무통장입금,D-20190131-0000113-00,2019-02-08 오전 9:53,2019-02-12 오전 5:32,67320,1282,1,PC쇼핑몰,20190131
무통장입금,D-20190131-0000125-00,2019-02-08 오전 9:53,2019-02-12 오전 5:32,128370,1090,1,PC쇼핑몰,20190131
카드,D-20190131-0000146-00,2019-02-08 오전 9:53,2019-02-12 오전 5:32,93720,1229,1,모바일웹,20190131
무통장입금,D-20190131-0000151-00,2019-02-08 오전 9:53,2019-02-12 오전 5:32,63470,1373,1,PC쇼핑몰,20190131
무통장입금,D-20190131-0000151-01,2019-02-08 오전 9:53,2019-02-12 오전 5:32,101310,1055,1,PC쇼핑몰,20190131
무통장입금,D-20190131-0000151-02,2019-02-08 오전 9:53,2019-02-12 오전 5:32,107910,1059,1,PC쇼핑몰,20190131
무통장입금,D-20190131-0000151-03,2019-02-08 오전 9:53,2019-02-12 오전 5:32,94710,1106,1,PC쇼핑몰,20190131
무통장입금,D-20190131-0000175-00,2019-02-08 오전 9:53,2019-02-12 오전 5:32,11660,1268,1,PC쇼핑몰,20190131
무통장입금,D-20190131-0000175-01,2019-02-08 오전 9:53,2019-02-12 오전 5:32,27820,1267,2,PC쇼핑몰,20190131
카드,D-20190131-0000197-00,2019-02-08 오전 9:53,2019-02-12 오전 5:32,70620,42,1,모바일웹,20190131
카드,D-20190131-0000197-01,2019-02-08 오전 9:53,2019-02-12 오전 5:32,66500,47,1,모바일웹,20190131
카드,D-20190131-0000219-00,2019-02-08 오전 9:53,2019-02-12 오전 5:32,101310,1055,1,모바일웹,20190131
무통장입금,D-20190131-0000232-00,2019-02-08 오전 9:53,2019-02-12 오전 5:32,11660,1268,1,PC쇼핑몰,20190131
무통장입금,D-20190131-0000232-01,2019-02-08 오전 9:53,2019-02-12 오전 5:32,73920,43,1,PC쇼핑몰,20190131
카드,D-20190131-0000247-00,2019-02-08 오전 9:53,2019-02-12 오전 5:32,76400,608,1,모바일웹,20190131
카드,D-20190131-0000261-00,2019-02-08 오전 9:53,2019-02-12 오전 5:32,51810,248,1,모바일웹,20190131
무통장입금,D-20190130-0000178-01,2019-02-18 오후 6:15,2019-02-22 오전 5:32,14660,1202,1,PC쇼핑몰,20190130
무통장입금,D-20190131-0000289-00,2019-02-08 오전 9:53,2019-02-12 오전 5:32,12410,1203,1,PC쇼핑몰,20190131
무통장입금,D-20190131-0000289-01,2019-02-08 오전 9:53,2019-02-12 오전 5:32,14660,1202,1,PC쇼핑몰,20190131
카드,D-20190131-0000307-00,2019-02-08 오전 9:53,2019-02-12 오전 5:32,67320,1282,1,모바일웹,20190131
카드,D-20190131-0000307-01,2019-02-08 오전 9:53,2019-02-12 오전 5:32,91960,938,1,모바일웹,20190131
카드,D-20190131-0000314-00,2019-02-08 오전 9:53,2019-02-12 오전 5:32,21000,1040,1,모바일웹,20190131
카드,D-20190131-0000334-00,2019-02-08 오전 9:53,2019-02-12 오전 5:32,81350,481,1,모바일웹,20190131
무통장입금,D-20190102-0000914-01,2019-03-07 오후 1:07,2019-03-11 오전 5:32,87120,184,1,PC쇼핑몰,20190102
카드,D-20190130-0000808-03,2019-02-26 오후 6:37,2019-03-02 오전 5:32,11010,1267,1,모바일웹,20190130
무통장입금,D-20190114-0000596-02,2019-03-28 오전 11:34,2019-04-01 오전 5:32,12750,1266,1,PC쇼핑몰,20190114
무통장입금,D-20190128-0000441-00,2019-02-08 오전 9:53,2019-02-12 오전 5:32,107910,1059,1,PC쇼핑몰,20190128
무통장입금,D-20190128-0000441-01,2019-02-08 오전 9:53,2019-02-12 오전 5:32,75240,1374,1,PC쇼핑몰,20190128
무통장입금,D-20190128-0000441-02,2019-02-08 오전 9:53,2019-02-12 오전 5:32,63470,1373,1,PC쇼핑몰,20190128
무통장입금,D-20190129-0000532-00,2019-02-08 오전 9:53,2019-02-12 오전 5:32,63470,1373,1,PC쇼핑몰,20190129
무통장입금,D-20190131-0000010-00,2019-02-08 오전 9:53,2019-02-12 오전 5:32,56760,172,1,모바일웹,20190131
무통장입금,D-20190131-0000109-00,2019-02-08 오전 9:53,2019-02-12 오전 5:32,56760,172,1,PC쇼핑몰,20190131
무통장입금,D-20190131-0000137-00,2019-02-08 오전 9:53,2019-02-12 오전 5:32,58410,455,1,모바일웹,20190131
무통장입금,D-20190131-0000167-00,2019-02-08 오전 9:53,2019-02-12 오전 5:32,63470,1373,1,PC쇼핑몰,20190131
"적립금,무통장입금",D-20190131-0000183-00,2019-02-08 오전 9:53,2019-02-12 오전 5:32,260370,1296,3,PC쇼핑몰,20190131
무통장입금,D-20190131-0000275-00,2019-02-08 오전 9:53,2019-02-12 오전 5:32,38320,1297,1,모바일웹,20190131
무통장입금,D-20190131-0000275-01,2019-02-08 오전 9:53,2019-02-12 오전 5:32,78870,1070,1,모바일웹,20190131
카드,D-20190201-0000012-00,2019-02-08 오전 9:53,2019-02-12 오전 5:32,103620,248,2,모바일웹,20190201
카드,D-20190201-0000012-01,2019-02-08 오전 9:53,2019-02-12 오전 5:32,83730,966,1,모바일웹,20190201
카드,D-20190201-0000012-02,2019-02-08 오전 9:53,2019-02-12 오전 5:32,394350,1132,1,모바일웹,20190201
"적립금,카드",D-20190201-0000030-00,2019-02-08 오전 9:53,2019-02-12 오전 5:32,116000,605,1,모바일웹,20190201
"적립금,카드",D-20190201-0000030-01,2019-02-08 오전 9:53,2019-02-12 오전 5:32,78870,39,1,모바일웹,20190201
"적립금,카드",D-20190201-0000030-02,2019-02-08 오전 9:53,2019-02-12 오전 5:32,71450,1077,1,모바일웹,20190201
"적립금,카드",D-20190201-0000030-03,2019-02-08 오전 9:53,2019-02-12 오전 5:32,58410,455,1,모바일웹,20190201
카드,D-20190201-0000058-01,2019-02-08 오전 9:54,2019-02-11 오후 4:32,78870,603,1,네이버 페이,20190201
무통장입금,D-20190201-0000061-00,2019-02-08 오후 7:15,2019-02-12 오전 5:32,72270,378,1,모바일웹,20190201
무통장입금,D-20190201-0000074-00,2019-02-08 오전 9:53,2019-02-12 오전 5:32,119020,88,1,PC쇼핑몰,20190201
무통장입금,D-20190201-0000074-01,2019-02-08 오전 9:53,2019-02-12 오전 5:32,132500,92,1,PC쇼핑몰,20190201
카드,D-20190201-0000088-00,2019-02-08 오전 9:53,2019-02-12 오전 5:32,71450,1077,1,모바일웹,20190201
카드,D-20190201-0000088-01,2019-02-08 오전 9:53,2019-02-12 오전 5:32,56760,172,1,모바일웹,20190201
무통장입금,D-20190201-0000098-00,2019-02-08 오전 9:53,2019-02-12 오전 5:32,71450,1077,1,PC쇼핑몰,20190201
무통장입금,D-20190201-0000107-00,2019-02-08 오전 9:53,2019-02-12 오전 5:32,58410,455,1,PC쇼핑몰,20190201
카드,D-20190201-0000138-00,2019-02-08 오전 9:53,2019-02-12 오전 5:32,111800,110,1,모바일웹,20190201
무통장입금,D-20190201-0000163-00,2019-02-08 오전 9:53,2019-02-12 오전 5:32,87120,188,1,PC쇼핑몰,20190201
카드,D-20190201-0000173-00,2019-02-08 오전 9:53,2019-02-12 오전 5:32,137060,1312,2,모바일웹,20190201
무통장입금,D-20190201-0000189-00,2019-02-08 오전 9:53,2019-02-12 오전 5:32,140750,94,1,PC쇼핑몰,20190201
무통장입금,D-20190201-0000197-00,2019-02-08 오전 9:53,2019-02-12 오전 5:32,82170,45,1,PC쇼핑몰,20190201
무통장입금,D-20190201-0000204-00,2019-02-08 오전 9:53,2019-02-12 오전 5:32,56760,172,1,모바일웹,20190201
카드,D-20190201-0000218-00,2019-02-08 오전 9:53,2019-02-12 오전 5:32,73920,43,1,모바일웹,20190201
무통장입금,D-20190201-0000228-00,2019-02-08 오전 9:53,2019-02-12 오전 5:32,68970,1091,1,PC쇼핑몰,20190201
카드,D-20190201-0000237-00,2019-02-08 오전 9:53,2019-02-12 오전 5:32,92070,46,1,PC쇼핑몰,20190201
카드,D-20190201-0000242-01,2019-02-08 오전 9:54,2019-02-10 오후 1:24,138270,41,1,네이버 페이,20190201
카드,D-20190201-0000261-00,2019-02-08 오전 9:53,2019-02-12 오전 5:32,66500,47,1,PC쇼핑몰,20190201
카드,D-20190201-0000261-01,2019-02-08 오전 9:53,2019-02-12 오전 5:32,138270,41,1,PC쇼핑몰,20190201
카드,D-20190202-0000028-00,2019-02-08 오전 9:53,2019-02-12 오전 5:32,155100,1295,2,모바일웹,20190202
"적립금,무통장입금",D-20190202-0000036-00,2019-02-08 오전 9:53,2019-02-12 오전 5:32,75240,1374,1,모바일웹,20190202
"적립금,무통장입금",D-20190202-0000036-01,2019-02-08 오전 9:53,2019-02-12 오전 5:32,107910,1059,1,모바일웹,20190202
"적립금,무통장입금",D-20190202-0000036-02,2019-02-08 오전 9:53,2019-02-12 오전 5:32,126940,1373,2,모바일웹,20190202
"적립금,무통장입금",D-20190202-0000036-03,2019-02-08 오전 9:53,2019-02-12 오전 5:32,94710,1106,1,모바일웹,20190202
카드,D-20190202-0000046-01,2019-02-08 오전 9:54,2019-02-09 오전 9:00,70620,1275,1,네이버 페이,20190202
카드,D-20190202-0000056-00,2019-02-08 오전 9:53,2019-02-12 오전 5:32,51810,248,1,모바일웹,20190202
카드,D-20190202-0000063-00,2019-02-08 오전 9:53,2019-02-12 오전 5:32,83550,1316,1,모바일웹,20190202
카드,D-20190202-0000063-01,2019-02-08 오전 9:53,2019-02-12 오전 5:32,72270,378,1,모바일웹,20190202
무통장입금,D-20190203-0000013-00,2019-02-08 오전 9:53,2019-02-12 오전 5:32,91960,938,1,모바일웹,20190203
무통장입금,D-20190203-0000021-00,2019-02-08 오전 9:53,2019-02-12 오전 5:32,76400,608,1,모바일웹,20190203
"적립금,무통장입금",D-20190203-0000031-00,2019-02-08 오전 9:53,2019-02-12 오전 5:32,440880,1168,4,모바일웹,20190203
무통장입금,D-20190203-0000047-01,2019-02-08 오전 9:53,2019-02-12 오전 5:32,76400,608,1,모바일웹,20190203
카드,D-20190203-0000062-00,2019-02-08 오전 9:53,2019-02-12 오전 5:32,64020,1325,1,PC쇼핑몰,20190203
무통장입금,D-20190203-0000072-00,2019-02-08 오전 9:53,2019-02-12 오전 5:32,78870,39,1,모바일웹,20190203
무통장입금,D-20190203-0000072-01,2019-02-08 오전 9:53,2019-02-12 오전 5:32,138270,41,1,모바일웹,20190203
무통장입금,D-20190203-0000072-02,2019-02-08 오전 9:53,2019-02-12 오전 5:32,66500,47,1,모바일웹,20190203
무통장입금,D-20190203-0000081-00,2019-02-08 오전 9:53,2019-02-12 오전 5:32,75570,437,1,모바일웹,20190203
무통장입금,D-20190203-0000081-01,2019-02-08 오전 9:53,2019-02-12 오전 5:32,124250,90,1,모바일웹,20190203
무통장입금,D-20190203-0000081-02,2019-02-08 오전 9:53,2019-02-12 오전 5:32,140750,96,1,모바일웹,20190203
"적립금,무통장입금",D-20190203-0000099-00,2019-02-08 오전 9:53,2019-02-12 오전 5:32,56760,172,1,모바일웹,20190203
카드,D-20190203-0000102-00,2019-02-08 오전 9:53,2019-02-12 오전 5:32,124250,90,1,모바일웹,20190203
카드,D-20190204-0000010-00,2019-02-08 오전 9:53,2019-02-12 오전 5:32,51810,248,1,PC쇼핑몰,20190204
카드,D-20190204-0000010-01,2019-02-08 오전 9:53,2019-02-12 오전 5:32,394350,1132,1,PC쇼핑몰,20190204
카드,D-20190204-0000010-02,2019-02-08 오전 9:53,2019-02-12 오전 5:32,83550,1316,1,PC쇼핑몰,20190204
카드,D-20190204-0000034-00,2019-02-08 오전 9:53,2019-02-12 오전 5:32,99660,1236,1,모바일웹,20190204
카드,D-20190204-0000034-01,2019-02-08 오전 9:53,2019-02-12 오전 5:32,99660,1235,1,모바일웹,20190204
"적립금,무통장입금",D-20190204-0000042-00,2019-02-08 오전 9:53,2019-02-12 오전 5:32,58410,455,1,PC쇼핑몰,20190204
카드,D-20190204-0000054-00,2019-02-08 오전 9:53,2019-02-12 오전 5:32,41910,1350,1,PC쇼핑몰,20190204
카드,D-20190204-0000054-01,2019-02-08 오전 9:53,2019-02-12 오전 5:32,75570,437,1,PC쇼핑몰,20190204
카드,D-20190204-0000054-02,2019-02-08 오전 9:53,2019-02-12 오전 5:32,71450,1077,1,PC쇼핑몰,20190204
카드,D-20190204-0000054-03,2019-02-08 오전 9:53,2019-02-12 오전 5:32,76400,608,1,PC쇼핑몰,20190204
카드,D-20190204-0000054-04,2019-02-08 오전 9:53,2019-02-12 오전 5:32,58410,455,1,PC쇼핑몰,20190204
카드,D-20190205-0000012-00,2019-02-08 오전 9:53,2019-02-12 오전 5:32,131670,74,1,모바일웹,20190205
무통장입금,D-20190205-0000031-00,2019-02-08 오전 9:53,2019-02-12 오전 5:32,92070,1231,1,PC쇼핑몰,20190205
무통장입금,D-20190205-0000062-00,2019-02-08 오전 9:53,2019-02-12 오전 5:32,18400,1038,1,PC쇼핑몰,20190205
무통장입금,D-20190205-0000062-01,2019-02-08 오전 9:53,2019-02-12 오전 5:32,21000,1040,1,PC쇼핑몰,20190205
카드,D-20190205-0000072-01,2019-02-08 오전 10:53,2019-02-16 오전 7:10,78870,1070,1,네이버 페이,20190205
카드,D-20190205-0000072-02,2019-02-08 오전 9:54,2019-02-16 오전 7:10,78870,603,1,네이버 페이,20190205
카드,D-20190206-0000018-00,2019-02-08 오전 9:53,2019-02-12 오전 5:32,113520,445,2,모바일웹,20190206
카드,D-20190206-0000027-00,2019-02-08 오전 9:53,2019-02-12 오전 5:32,78870,1070,1,PC쇼핑몰,20190206
카드,D-20190206-0000027-01,2019-02-08 오전 9:53,2019-02-12 오전 5:32,71450,1077,1,PC쇼핑몰,20190206
카드,D-20190206-0000038-00,2019-02-08 오전 9:53,2019-02-12 오전 5:32,51810,248,1,모바일웹,20190206
무통장입금,D-20190206-0000040-00,2019-02-08 오전 9:53,2019-02-12 오전 5:32,78870,602,1,PC쇼핑몰,20190206
실시간계좌이체,D-20190206-0000052-01,2019-02-08 오전 9:54,2019-02-08 오후 4:55,103620,1169,1,네이버 페이,20190206
카드,D-20190206-0000073-00,2019-02-08 오전 9:53,2019-02-12 오전 5:32,94710,1058,1,PC쇼핑몰,20190206
카드,D-20190206-0000073-01,2019-02-08 오전 9:53,2019-02-12 오전 5:32,94710,1106,1,PC쇼핑몰,20190206
카드,D-20190206-0000073-02,2019-02-08 오전 9:53,2019-02-12 오전 5:32,126940,1373,2,PC쇼핑몰,20190206
카드,D-20190206-0000073-03,2019-02-08 오전 9:53,2019-02-12 오전 5:32,215820,1059,2,PC쇼핑몰,20190206
무통장입금,D-20190206-0000085-00,2019-02-08 오후 7:15,2019-02-12 오전 5:32,94710,1106,1,PC쇼핑몰,20190206
무통장입금,D-20190206-0000091-00,2019-02-08 오후 7:15,2019-02-12 오전 5:32,17300,1039,1,PC쇼핑몰,20190206
카드,D-20190206-0000119-01,2019-02-08 오전 9:54,2019-02-16 오전 7:55,42350,1283,1,네이버 페이,20190206
"적립금,무통장입금",D-20190206-0000128-00,2019-02-08 오후 7:15,2019-02-12 오전 5:32,75570,1069,1,모바일웹,20190206
"적립금,무통장입금",D-20190206-0000128-01,2019-02-08 오후 7:15,2019-02-12 오전 5:32,163200,1085,2,모바일웹,20190206
"적립금,무통장입금",D-20190206-0000128-02,2019-02-08 오후 7:15,2019-02-12 오전 5:32,77550,1295,1,모바일웹,20190206
카드,D-20190206-0000132-00,2019-02-08 오전 9:53,2019-02-12 오전 5:32,140690,1345,1,PC쇼핑몰,20190206
카드,D-20190206-0000132-01,2019-02-08 오전 9:53,2019-02-12 오전 5:32,95810,1347,1,PC쇼핑몰,20190206
카드,D-20190206-0000156-00,2019-02-08 오전 9:53,2019-02-12 오전 5:32,116820,455,2,모바일웹,20190206
카드,D-20190206-0000163-01,2019-02-08 오전 9:54,2019-02-14 오전 12:18,66500,47,1,네이버 페이,20190206
무통장입금,D-20190206-0000175-01,2019-02-08 오전 9:54,2019-02-11 오후 11:26,78870,603,1,네이버 페이,20190206
카드,D-20190206-0000195-00,2019-02-08 오전 9:53,2019-02-12 오전 5:32,63470,1373,1,PC쇼핑몰,20190206
무통장입금,D-20190206-0000206-00,2019-02-08 오전 9:53,2019-02-12 오전 5:32,157740,44,2,모바일웹,20190206
무통장입금,D-20190206-0000206-01,2019-02-08 오전 9:53,2019-02-12 오전 5:32,142900,1077,2,모바일웹,20190206
무통장입금,D-20190206-0000206-02,2019-02-08 오전 9:53,2019-02-12 오전 5:32,76400,608,1,모바일웹,20190206
"적립금,카드",D-20190206-0000214-00,2019-02-08 오전 9:53,2019-02-12 오전 5:32,18400,1038,1,모바일웹,20190206
"적립금,카드",D-20190206-0000214-01,2019-02-08 오전 9:53,2019-02-12 오전 5:32,233640,1167,2,모바일웹,20190206
"적립금,카드",D-20190206-0000214-02,2019-02-08 오전 9:53,2019-02-12 오전 5:32,63470,1373,1,모바일웹,20190206
"적립금,카드",D-20190206-0000214-03,2019-02-08 오전 9:53,2019-02-12 오전 5:32,153120,1122,1,모바일웹,20190206
"적립금,카드",D-20190206-0000214-04,2019-02-08 오전 9:53,2019-02-12 오전 5:32,55110,1139,1,모바일웹,20190206
카드,D-20190206-0000226-00,2019-02-08 오전 9:53,2019-02-12 오전 5:32,72270,378,1,PC쇼핑몰,20190206
카드,D-20190206-0000243-00,2019-02-08 오전 9:53,2019-02-12 오전 5:32,58410,455,1,PC쇼핑몰,20190206
카드,D-20190206-0000257-01,2019-02-08 오전 9:54,2019-02-11 오후 5:31,41910,1350,1,네이버 페이,20190206
카드,D-20190206-0000257-02,2019-02-08 오전 9:54,2019-02-11 오후 5:31,153120,1122,1,네이버 페이,20190206
카드,D-20190206-0000257-03,2019-02-08 오전 9:54,2019-02-11 오후 5:31,217140,1121,2,네이버 페이,20190206
"적립금,무통장입금",D-20190206-0000261-00,2019-02-08 오전 9:53,2019-02-12 오전 5:32,78870,603,1,PC쇼핑몰,20190206
무통장입금,D-20190206-0000278-00,2019-02-08 오전 9:53,2019-02-12 오전 5:32,116820,455,2,모바일웹,20190206
무통장입금,D-20190206-0000290-00,2019-02-08 오전 9:53,2019-02-12 오전 5:32,38320,1297,1,모바일웹,20190206
무통장입금,D-20190206-0000290-01,2019-02-08 오전 9:53,2019-02-12 오전 5:32,357060,88,3,모바일웹,20190206
무통장입금,D-20190206-0000290-02,2019-02-08 오전 9:53,2019-02-12 오전 5:32,116820,455,2,모바일웹,20190206
무통장입금,D-20190206-0000307-00,2019-02-08 오전 9:53,2019-02-12 오전 5:32,96000,1375,1,모바일웹,20190206
카드,D-20190206-0000316-00,2019-02-08 오전 9:53,2019-02-12 오전 5:32,110220,1168,1,PC쇼핑몰,20190206
카드,D-20190206-0000316-01,2019-02-08 오전 9:53,2019-02-12 오전 5:32,103620,1169,1,PC쇼핑몰,20190206
카드,D-20190206-0000325-00,2019-02-08 오전 9:53,2019-02-12 오전 5:32,86790,451,1,PC쇼핑몰,20190206
카드,D-20190207-0000015-00,2019-02-08 오전 9:53,2019-02-12 오전 5:32,75570,1069,1,모바일웹,20190207
카드,D-20190207-0000025-00,2019-02-08 오전 9:53,2019-02-12 오전 5:32,78870,39,1,모바일웹,20190207
카드,D-20190207-0000038-00,2019-02-08 오전 9:53,2019-02-12 오전 5:32,42350,1283,1,모바일웹,20190207
"쿠폰,카드",D-20190207-0000043-00,2019-02-08 오전 9:53,2019-02-12 오전 5:32,103620,48,1,모바일웹,20190207
"쿠폰,카드",D-20190207-0000043-01,2019-02-08 오전 9:53,2019-02-12 오전 5:32,116000,605,1,모바일웹,20190207
카드,D-20190207-0000054-00,2019-02-08 오전 9:53,2019-02-12 오전 5:32,11660,1272,1,모바일웹,20190207
카드,D-20190207-0000054-01,2019-02-08 오전 9:53,2019-02-12 오전 5:32,96000,1375,1,모바일웹,20190207
카드,D-20190207-0000054-02,2019-02-08 오전 9:53,2019-02-12 오전 5:32,63470,1373,1,모바일웹,20190207
카드,D-20190207-0000054-03,2019-02-08 오전 9:53,2019-02-12 오전 5:32,94710,1106,1,모바일웹,20190207
카드,D-20190207-0000071-00,2019-02-08 오전 9:53,2019-02-12 오전 5:32,55110,1139,1,모바일웹,20190207
카드,D-20190207-0000089-00,2019-02-08 오전 9:53,2019-02-12 오전 5:32,56760,172,1,PC쇼핑몰,20190207
카드,D-20190207-0000089-01,2019-02-08 오전 9:53,2019-02-12 오전 5:32,81600,1085,1,PC쇼핑몰,20190207
무통장입금,D-20190207-0000093-00,2019-02-08 오전 9:53,2019-02-12 오전 5:32,72270,378,1,PC쇼핑몰,20190207
무통장입금,D-20190207-0000109-00,2019-02-08 오전 9:53,2019-02-12 오전 5:32,75240,1374,1,PC쇼핑몰,20190207
무통장입금,D-20190207-0000109-01,2019-02-08 오전 9:53,2019-02-12 오전 5:32,126940,1373,2,PC쇼핑몰,20190207
무통장입금,D-20190207-0000110-00,2019-02-08 오전 9:53,2019-02-12 오전 5:32,131670,74,1,PC쇼핑몰,20190207
무통장입금,D-20190207-0000121-00,2019-02-08 오전 9:53,2019-02-12 오전 5:32,92070,46,1,PC쇼핑몰,20190207
무통장입금,D-20190207-0000121-01,2019-02-08 오전 9:53,2019-02-12 오전 5:32,78870,602,1,PC쇼핑몰,20190207
무통장입금,D-20190207-0000135-00,2019-02-08 오전 9:53,2019-02-12 오전 5:32,49700,455,1,PC쇼핑몰,20190207
무통장입금,D-20190207-0000135-01,2019-02-08 오전 9:53,2019-02-12 오전 5:32,119020,88,1,PC쇼핑몰,20190207
"적립금,무통장입금",D-20190207-0000140-00,2019-02-08 오전 9:53,2019-02-12 오전 5:32,63470,1373,1,PC쇼핑몰,20190207
"적립금,무통장입금",D-20190207-0000140-01,2019-02-08 오전 9:53,2019-02-12 오전 5:32,96000,1375,1,PC쇼핑몰,20190207
